nama,re,alpha,cl,cd,cm,img,dibuat,diubah,cpx,mach
naca0006,500000,0,0,0.00476,0,airfoil/naca0006_sdf_500000_0.0_0.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.115}, {""x"": 0.9749, ""cpv"": 0.076}, {""x"": 0.9357, ""cpv"": 0.033}, {""x"": 0.8756, ""cpv"": -0.023}, {""x"": 0.8356, ""cpv"": -0.03}, {""x"": 0.7755, ""cpv"": -0.045}, {""x"": 0.7354, ""cpv"": -0.055}, {""x"": 0.6753, ""cpv"": -0.07}, {""x"": 0.6352, ""cpv"": -0.08}, {""x"": 0.5751, ""cpv"": -0.094}, {""x"": 0.5351, ""cpv"": -0.104}, {""x"": 0.4751, ""cpv"": -0.12}, {""x"": 0.4351, ""cpv"": -0.13}, {""x"": 0.3753, ""cpv"": -0.146}, {""x"": 0.3354, ""cpv"": -0.156}, {""x"": 0.2758, ""cpv"": -0.172}, {""x"": 0.2361, ""cpv"": -0.183}, {""x"": 0.1771, ""cpv"": -0.196}, {""x"": 0.138, ""cpv"": -0.192}, {""x"": 0.0807, ""cpv"": -0.237}, {""x"": 0.0448, ""cpv"": -0.174}, {""x"": 0.0113, ""cpv"": -0.201}, {""x"": 0.0041, ""cpv"": -0.054}, {""x"": 0.0008, ""cpv"": 1.0}, {""x"": 0.0008, ""cpv"": 1.0}, {""x"": 0.0041, ""cpv"": -0.054}, {""x"": 0.0113, ""cpv"": -0.201}, {""x"": 0.0448, ""cpv"": -0.174}, {""x"": 0.0807, ""cpv"": -0.237}, {""x"": 0.138, ""cpv"": -0.192}, {""x"": 0.1771, ""cpv"": -0.196}, {""x"": 0.2361, ""cpv"": -0.183}, {""x"": 0.2758, ""cpv"": -0.172}, {""x"": 0.3354, ""cpv"": -0.156}, {""x"": 0.3753, ""cpv"": -0.146}, {""x"": 0.4351, ""cpv"": -0.13}, {""x"": 0.4751, ""cpv"": -0.12}, {""x"": 0.5351, ""cpv"": -0.104}, {""x"": 0.5751, ""cpv"": -0.094}, {""x"": 0.6352, ""cpv"": -0.08}, {""x"": 0.6753, ""cpv"": -0.07}, {""x"": 0.7354, ""cpv"": -0.055}, {""x"": 0.7755, ""cpv"": -0.045}, {""x"": 0.8356, ""cpv"": -0.03}, {""x"": 0.8756, ""cpv"": -0.023}, {""x"": 0.9357, ""cpv"": 0.033}, {""x"": 0.9749, ""cpv"": 0.076}, {""x"": 1.0, ""cpv"": 0.115}]",0
naca0006,500000,1,0.1198,0.00552,-0.0005,airfoil/naca0006_sdf_500000_0.0_1.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.087}, {""x"": 0.9749, ""cpv"": 0.051}, {""x"": 0.9357, ""cpv"": 0.018}, {""x"": 0.8756, ""cpv"": -0.015}, {""x"": 0.8356, ""cpv"": -0.03}, {""x"": 0.7755, ""cpv"": -0.048}, {""x"": 0.7354, ""cpv"": -0.059}, {""x"": 0.6753, ""cpv"": -0.101}, {""x"": 0.6352, ""cpv"": -0.121}, {""x"": 0.5751, ""cpv"": -0.134}, {""x"": 0.5351, ""cpv"": -0.145}, {""x"": 0.4751, ""cpv"": -0.164}, {""x"": 0.4351, ""cpv"": -0.177}, {""x"": 0.3753, ""cpv"": -0.199}, {""x"": 0.3354, ""cpv"": -0.215}, {""x"": 0.2758, ""cpv"": -0.239}, {""x"": 0.2361, ""cpv"": -0.258}, {""x"": 0.1771, ""cpv"": -0.287}, {""x"": 0.138, ""cpv"": -0.299}, {""x"": 0.0807, ""cpv"": -0.383}, {""x"": 0.0448, ""cpv"": -0.367}, {""x"": 0.0113, ""cpv"": -0.609}, {""x"": 0.0041, ""cpv"": -0.684}, {""x"": 0.0008, ""cpv"": 0.862}, {""x"": 0.0008, ""cpv"": 0.862}, {""x"": 0.0041, ""cpv"": 0.431}, {""x"": 0.0113, ""cpv"": 0.145}, {""x"": 0.0448, ""cpv"": 0.005}, {""x"": 0.0807, ""cpv"": -0.098}, {""x"": 0.138, ""cpv"": -0.089}, {""x"": 0.1771, ""cpv"": -0.108}, {""x"": 0.2361, ""cpv"": -0.109}, {""x"": 0.2758, ""cpv"": -0.106}, {""x"": 0.3354, ""cpv"": -0.099}, {""x"": 0.3753, ""cpv"": -0.094}, {""x"": 0.4351, ""cpv"": -0.084}, {""x"": 0.4751, ""cpv"": -0.077}, {""x"": 0.5351, ""cpv"": -0.066}, {""x"": 0.5751, ""cpv"": -0.059}, {""x"": 0.6352, ""cpv"": -0.048}, {""x"": 0.6753, ""cpv"": -0.039}, {""x"": 0.7354, ""cpv"": -0.026}, {""x"": 0.7755, ""cpv"": -0.017}, {""x"": 0.8356, ""cpv"": -0.001}, {""x"": 0.8756, ""cpv"": 0.012}, {""x"": 0.9357, ""cpv"": 0.032}, {""x"": 0.9749, ""cpv"": 0.044}, {""x"": 1.0, ""cpv"": 0.087}]",0
naca0006,500000,2,0.2349,0.00823,-0.0031,airfoil/naca0006_sdf_500000_0.0_2.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": -0.222}, {""x"": 0.9749, ""cpv"": -0.231}, {""x"": 0.9357, ""cpv"": -0.245}, {""x"": 0.8756, ""cpv"": -0.267}, {""x"": 0.8356, ""cpv"": -0.283}, {""x"": 0.7755, ""cpv"": -0.308}, {""x"": 0.7354, ""cpv"": -0.327}, {""x"": 0.6753, ""cpv"": -0.356}, {""x"": 0.6352, ""cpv"": -0.377}, {""x"": 0.5751, ""cpv"": -0.412}, {""x"": 0.5351, ""cpv"": -0.438}, {""x"": 0.4751, ""cpv"": -0.48}, {""x"": 0.4351, ""cpv"": -0.512}, {""x"": 0.3753, ""cpv"": -0.566}, {""x"": 0.3354, ""cpv"": -0.607}, {""x"": 0.2758, ""cpv"": -0.68}, {""x"": 0.2361, ""cpv"": -0.739}, {""x"": 0.1771, ""cpv"": -0.848}, {""x"": 0.138, ""cpv"": -0.944}, {""x"": 0.0807, ""cpv"": -1.154}, {""x"": 0.0448, ""cpv"": -1.401}, {""x"": 0.0113, ""cpv"": -2.292}, {""x"": 0.0041, ""cpv"": -2.512}, {""x"": 0.0008, ""cpv"": -2.249}, {""x"": 0.0008, ""cpv"": -2.249}, {""x"": 0.0041, ""cpv"": 0.729}, {""x"": 0.0113, ""cpv"": 0.994}, {""x"": 0.0448, ""cpv"": 0.711}, {""x"": 0.0807, ""cpv"": 0.522}, {""x"": 0.138, ""cpv"": 0.394}, {""x"": 0.1771, ""cpv"": 0.32}, {""x"": 0.2361, ""cpv"": 0.251}, {""x"": 0.2758, ""cpv"": 0.216}, {""x"": 0.3354, ""cpv"": 0.173}, {""x"": 0.3753, ""cpv"": 0.149}, {""x"": 0.4351, ""cpv"": 0.119}, {""x"": 0.4751, ""cpv"": 0.102}, {""x"": 0.5351, ""cpv"": 0.077}, {""x"": 0.5751, ""cpv"": 0.062}, {""x"": 0.6352, ""cpv"": 0.04}, {""x"": 0.6753, ""cpv"": 0.025}, {""x"": 0.7354, ""cpv"": 0.002}, {""x"": 0.7755, ""cpv"": -0.014}, {""x"": 0.8356, ""cpv"": -0.042}, {""x"": 0.8756, ""cpv"": -0.063}, {""x"": 0.9357, ""cpv"": -0.104}, {""x"": 0.9749, ""cpv"": -0.149}, {""x"": 1.0, ""cpv"": -0.222}]",0
naca0006,500000,3,0.3371,0.00944,-0.0012,airfoil/naca0006_sdf_500000_0.0_3.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.072}, {""x"": 0.9749, ""cpv"": 0.039}, {""x"": 0.9357, ""cpv"": 0.004}, {""x"": 0.8756, ""cpv"": -0.033}, {""x"": 0.8356, ""cpv"": -0.053}, {""x"": 0.7755, ""cpv"": -0.079}, {""x"": 0.7354, ""cpv"": -0.095}, {""x"": 0.6753, ""cpv"": -0.118}, {""x"": 0.6352, ""cpv"": -0.134}, {""x"": 0.5751, ""cpv"": -0.157}, {""x"": 0.5351, ""cpv"": -0.173}, {""x"": 0.4751, ""cpv"": -0.199}, {""x"": 0.4351, ""cpv"": -0.217}, {""x"": 0.3753, ""cpv"": -0.245}, {""x"": 0.3354, ""cpv"": -0.266}, {""x"": 0.2758, ""cpv"": -0.299}, {""x"": 0.2361, ""cpv"": -0.326}, {""x"": 0.1771, ""cpv"": -0.372}, {""x"": 0.138, ""cpv"": -0.391}, {""x"": 0.0807, ""cpv"": -0.533}, {""x"": 0.0448, ""cpv"": -0.573}, {""x"": 0.0113, ""cpv"": -1.059}, {""x"": 0.0041, ""cpv"": -1.418}, {""x"": 0.0008, ""cpv"": 0.471}, {""x"": 0.0008, ""cpv"": 0.471}, {""x"": 0.0041, ""cpv"": 0.76}, {""x"": 0.0113, ""cpv"": 0.423}, {""x"": 0.0448, ""cpv"": 0.165}, {""x"": 0.0807, ""cpv"": 0.03}, {""x"": 0.138, ""cpv"": 0.006}, {""x"": 0.1771, ""cpv"": -0.026}, {""x"": 0.2361, ""cpv"": -0.04}, {""x"": 0.2758, ""cpv"": -0.043}, {""x"": 0.3354, ""cpv"": -0.045}, {""x"": 0.3753, ""cpv"": -0.044}, {""x"": 0.4351, ""cpv"": -0.041}, {""x"": 0.4751, ""cpv"": -0.037}, {""x"": 0.5351, ""cpv"": -0.031}, {""x"": 0.5751, ""cpv"": -0.027}, {""x"": 0.6352, ""cpv"": -0.019}, {""x"": 0.6753, ""cpv"": -0.013}, {""x"": 0.7354, ""cpv"": -0.004}, {""x"": 0.7755, ""cpv"": 0.004}, {""x"": 0.8356, ""cpv"": 0.018}, {""x"": 0.8756, ""cpv"": 0.03}, {""x"": 0.9357, ""cpv"": 0.051}, {""x"": 0.9749, ""cpv"": 0.065}, {""x"": 1.0, ""cpv"": 0.072}]",0
naca0006,500000,4,0.4401,0.01088,0.0005,airfoil/naca0006_sdf_500000_0.0_4.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.08}, {""x"": 0.9749, ""cpv"": 0.044}, {""x"": 0.9357, ""cpv"": 0.005}, {""x"": 0.8756, ""cpv"": -0.038}, {""x"": 0.8356, ""cpv"": -0.061}, {""x"": 0.7755, ""cpv"": -0.091}, {""x"": 0.7354, ""cpv"": -0.11}, {""x"": 0.6753, ""cpv"": -0.137}, {""x"": 0.6352, ""cpv"": -0.155}, {""x"": 0.5751, ""cpv"": -0.183}, {""x"": 0.5351, ""cpv"": -0.203}, {""x"": 0.4751, ""cpv"": -0.234}, {""x"": 0.4351, ""cpv"": -0.256}, {""x"": 0.3753, ""cpv"": -0.291}, {""x"": 0.3354, ""cpv"": -0.317}, {""x"": 0.2758, ""cpv"": -0.361}, {""x"": 0.2361, ""cpv"": -0.397}, {""x"": 0.1771, ""cpv"": -0.46}, {""x"": 0.138, ""cpv"": -0.496}, {""x"": 0.0807, ""cpv"": -0.67}, {""x"": 0.0448, ""cpv"": -0.733}, {""x"": 0.0113, ""cpv"": -1.575}, {""x"": 0.0041, ""cpv"": -2.122}, {""x"": 0.0008, ""cpv"": -0.119}, {""x"": 0.0008, ""cpv"": -0.119}, {""x"": 0.0041, ""cpv"": 0.941}, {""x"": 0.0113, ""cpv"": 0.635}, {""x"": 0.0448, ""cpv"": 0.3}, {""x"": 0.0807, ""cpv"": 0.142}, {""x"": 0.138, ""cpv"": 0.09}, {""x"": 0.1771, ""cpv"": 0.048}, {""x"": 0.2361, ""cpv"": 0.022}, {""x"": 0.2758, ""cpv"": 0.012}, {""x"": 0.3354, ""cpv"": 0.003}, {""x"": 0.3753, ""cpv"": -0.001}, {""x"": 0.4351, ""cpv"": -0.003}, {""x"": 0.4751, ""cpv"": -0.003}, {""x"": 0.5351, ""cpv"": -0.001}, {""x"": 0.5751, ""cpv"": 0.0}, {""x"": 0.6352, ""cpv"": 0.004}, {""x"": 0.6753, ""cpv"": 0.007}, {""x"": 0.7354, ""cpv"": 0.013}, {""x"": 0.7755, ""cpv"": 0.018}, {""x"": 0.8356, ""cpv"": 0.027}, {""x"": 0.8756, ""cpv"": 0.036}, {""x"": 0.9357, ""cpv"": 0.055}, {""x"": 0.9749, ""cpv"": 0.07}, {""x"": 1.0, ""cpv"": 0.08}]",0
naca0006,500000,5,0.541,0.0135,0.0023,airfoil/naca0006_sdf_500000_0.0_5.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.083}, {""x"": 0.9749, ""cpv"": 0.047}, {""x"": 0.9357, ""cpv"": 0.005}, {""x"": 0.8756, ""cpv"": -0.042}, {""x"": 0.8356, ""cpv"": -0.068}, {""x"": 0.7755, ""cpv"": -0.103}, {""x"": 0.7354, ""cpv"": -0.124}, {""x"": 0.6753, ""cpv"": -0.156}, {""x"": 0.6352, ""cpv"": -0.177}, {""x"": 0.5751, ""cpv"": -0.21}, {""x"": 0.5351, ""cpv"": -0.232}, {""x"": 0.4751, ""cpv"": -0.269}, {""x"": 0.4351, ""cpv"": -0.295}, {""x"": 0.3753, ""cpv"": -0.337}, {""x"": 0.3354, ""cpv"": -0.369}, {""x"": 0.2758, ""cpv"": -0.423}, {""x"": 0.2361, ""cpv"": -0.466}, {""x"": 0.1771, ""cpv"": -0.547}, {""x"": 0.138, ""cpv"": -0.599}, {""x"": 0.0807, ""cpv"": -0.816}, {""x"": 0.0448, ""cpv"": -0.953}, {""x"": 0.0113, ""cpv"": -2.336}, {""x"": 0.0041, ""cpv"": -2.861}, {""x"": 0.0008, ""cpv"": -0.908}, {""x"": 0.0008, ""cpv"": -0.908}, {""x"": 0.0041, ""cpv"": 1.0}, {""x"": 0.0113, ""cpv"": 0.795}, {""x"": 0.0448, ""cpv"": 0.426}, {""x"": 0.0807, ""cpv"": 0.248}, {""x"": 0.138, ""cpv"": 0.171}, {""x"": 0.1771, ""cpv"": 0.12}, {""x"": 0.2361, ""cpv"": 0.083}, {""x"": 0.2758, ""cpv"": 0.067}, {""x"": 0.3354, ""cpv"": 0.05}, {""x"": 0.3753, ""cpv"": 0.043}, {""x"": 0.4351, ""cpv"": 0.035}, {""x"": 0.4751, ""cpv"": 0.032}, {""x"": 0.5351, ""cpv"": 0.029}, {""x"": 0.5751, ""cpv"": 0.028}, {""x"": 0.6352, ""cpv"": 0.028}, {""x"": 0.6753, ""cpv"": 0.028}, {""x"": 0.7354, ""cpv"": 0.03}, {""x"": 0.7755, ""cpv"": 0.033}, {""x"": 0.8356, ""cpv"": 0.038}, {""x"": 0.8756, ""cpv"": 0.044}, {""x"": 0.9357, ""cpv"": 0.058}, {""x"": 0.9749, ""cpv"": 0.072}, {""x"": 1.0, ""cpv"": 0.083}]",0
naca0006,500000,6,0.6394,0.01791,0.0044,airfoil/naca0006_sdf_500000_0.0_6.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.082}, {""x"": 0.9749, ""cpv"": 0.047}, {""x"": 0.9357, ""cpv"": 0.005}, {""x"": 0.8756, ""cpv"": -0.046}, {""x"": 0.8356, ""cpv"": -0.075}, {""x"": 0.7755, ""cpv"": -0.113}, {""x"": 0.7354, ""cpv"": -0.138}, {""x"": 0.6753, ""cpv"": -0.173}, {""x"": 0.6352, ""cpv"": -0.197}, {""x"": 0.5751, ""cpv"": -0.235}, {""x"": 0.5351, ""cpv"": -0.26}, {""x"": 0.4751, ""cpv"": -0.302}, {""x"": 0.4351, ""cpv"": -0.332}, {""x"": 0.3753, ""cpv"": -0.382}, {""x"": 0.3354, ""cpv"": -0.419}, {""x"": 0.2758, ""cpv"": -0.483}, {""x"": 0.2361, ""cpv"": -0.536}, {""x"": 0.1771, ""cpv"": -0.634}, {""x"": 0.138, ""cpv"": -0.705}, {""x"": 0.0807, ""cpv"": -0.971}, {""x"": 0.0448, ""cpv"": -1.189}, {""x"": 0.0113, ""cpv"": -3.205}, {""x"": 0.0041, ""cpv"": -3.581}, {""x"": 0.0008, ""cpv"": -1.856}, {""x"": 0.0008, ""cpv"": -1.856}, {""x"": 0.0041, ""cpv"": 0.941}, {""x"": 0.0113, ""cpv"": 0.908}, {""x"": 0.0448, ""cpv"": 0.536}, {""x"": 0.0807, ""cpv"": 0.346}, {""x"": 0.138, ""cpv"": 0.247}, {""x"": 0.1771, ""cpv"": 0.188}, {""x"": 0.2361, ""cpv"": 0.141}, {""x"": 0.2758, ""cpv"": 0.12}, {""x"": 0.3354, ""cpv"": 0.096}, {""x"": 0.3753, ""cpv"": 0.085}, {""x"": 0.4351, ""cpv"": 0.072}, {""x"": 0.4751, ""cpv"": 0.066}, {""x"": 0.5351, ""cpv"": 0.059}, {""x"": 0.5751, ""cpv"": 0.055}, {""x"": 0.6352, ""cpv"": 0.051}, {""x"": 0.6753, ""cpv"": 0.049}, {""x"": 0.7354, ""cpv"": 0.048}, {""x"": 0.7755, ""cpv"": 0.047}, {""x"": 0.8356, ""cpv"": 0.049}, {""x"": 0.8756, ""cpv"": 0.052}, {""x"": 0.9357, ""cpv"": 0.06}, {""x"": 0.9749, ""cpv"": 0.072}, {""x"": 1.0, ""cpv"": 0.082}]",0
naca0006,500000,7,0.7278,0.0268,0.0073,airfoil/naca0006_sdf_500000_0.0_7.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.077}, {""x"": 0.9749, ""cpv"": 0.045}, {""x"": 0.9357, ""cpv"": 0.003}, {""x"": 0.8756, ""cpv"": -0.049}, {""x"": 0.8356, ""cpv"": -0.08}, {""x"": 0.7755, ""cpv"": -0.122}, {""x"": 0.7354, ""cpv"": -0.149}, {""x"": 0.6753, ""cpv"": -0.189}, {""x"": 0.6352, ""cpv"": -0.216}, {""x"": 0.5751, ""cpv"": -0.258}, {""x"": 0.5351, ""cpv"": -0.287}, {""x"": 0.4751, ""cpv"": -0.334}, {""x"": 0.4351, ""cpv"": -0.368}, {""x"": 0.3753, ""cpv"": -0.425}, {""x"": 0.3354, ""cpv"": -0.468}, {""x"": 0.2758, ""cpv"": -0.543}, {""x"": 0.2361, ""cpv"": -0.605}, {""x"": 0.1771, ""cpv"": -0.723}, {""x"": 0.138, ""cpv"": -0.817}, {""x"": 0.0807, ""cpv"": -1.133}, {""x"": 0.0448, ""cpv"": -1.468}, {""x"": 0.0113, ""cpv"": -3.721}, {""x"": 0.0041, ""cpv"": -4.312}, {""x"": 0.0008, ""cpv"": -2.913}, {""x"": 0.0008, ""cpv"": -2.913}, {""x"": 0.0041, ""cpv"": 0.785}, {""x"": 0.0113, ""cpv"": 0.975}, {""x"": 0.0448, ""cpv"": 0.63}, {""x"": 0.0807, ""cpv"": 0.434}, {""x"": 0.138, ""cpv"": 0.318}, {""x"": 0.1771, ""cpv"": 0.252}, {""x"": 0.2361, ""cpv"": 0.196}, {""x"": 0.2758, ""cpv"": 0.17}, {""x"": 0.3354, ""cpv"": 0.141}, {""x"": 0.3753, ""cpv"": 0.125}, {""x"": 0.4351, ""cpv"": 0.108}, {""x"": 0.4751, ""cpv"": 0.099}, {""x"": 0.5351, ""cpv"": 0.088}, {""x"": 0.5751, ""cpv"": 0.081}, {""x"": 0.6352, ""cpv"": 0.074}, {""x"": 0.6753, ""cpv"": 0.07}, {""x"": 0.7354, ""cpv"": 0.065}, {""x"": 0.7755, ""cpv"": 0.062}, {""x"": 0.8356, ""cpv"": 0.059}, {""x"": 0.8756, ""cpv"": 0.059}, {""x"": 0.9357, ""cpv"": 0.063}, {""x"": 0.9749, ""cpv"": 0.07}, {""x"": 1.0, ""cpv"": 0.077}]",0
naca0006,500000,8,0.7565,0.05498,0.0074,airfoil/naca0006_sdf_500000_0.0_8.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": 0.061}, {""x"": 0.9749, ""cpv"": 0.036}, {""x"": 0.9357, ""cpv"": -0.001}, {""x"": 0.8756, ""cpv"": -0.052}, {""x"": 0.8356, ""cpv"": -0.083}, {""x"": 0.7755, ""cpv"": -0.128}, {""x"": 0.7354, ""cpv"": -0.157}, {""x"": 0.6753, ""cpv"": -0.2}, {""x"": 0.6352, ""cpv"": -0.23}, {""x"": 0.5751, ""cpv"": -0.276}, {""x"": 0.5351, ""cpv"": -0.309}, {""x"": 0.4751, ""cpv"": -0.362}, {""x"": 0.4351, ""cpv"": -0.4}, {""x"": 0.3753, ""cpv"": -0.465}, {""x"": 0.3354, ""cpv"": -0.514}, {""x"": 0.2758, ""cpv"": -0.602}, {""x"": 0.2361, ""cpv"": -0.674}, {""x"": 0.1771, ""cpv"": -0.815}, {""x"": 0.138, ""cpv"": -0.94}, {""x"": 0.0807, ""cpv"": -1.315}, {""x"": 0.0448, ""cpv"": -1.83}, {""x"": 0.0113, ""cpv"": -3.902}, {""x"": 0.0041, ""cpv"": -4.831}, {""x"": 0.0008, ""cpv"": -3.752}, {""x"": 0.0008, ""cpv"": -3.752}, {""x"": 0.0041, ""cpv"": 0.584}, {""x"": 0.0113, ""cpv"": 0.998}, {""x"": 0.0448, ""cpv"": 0.704}, {""x"": 0.0807, ""cpv"": 0.506}, {""x"": 0.138, ""cpv"": 0.378}, {""x"": 0.1771, ""cpv"": 0.307}, {""x"": 0.2361, ""cpv"": 0.244}, {""x"": 0.2758, ""cpv"": 0.214}, {""x"": 0.3354, ""cpv"": 0.179}, {""x"": 0.3753, ""cpv"": 0.16}, {""x"": 0.4351, ""cpv"": 0.139}, {""x"": 0.4751, ""cpv"": 0.127}, {""x"": 0.5351, ""cpv"": 0.112}, {""x"": 0.5751, ""cpv"": 0.103}, {""x"": 0.6352, ""cpv"": 0.092}, {""x"": 0.6753, ""cpv"": 0.086}, {""x"": 0.7354, ""cpv"": 0.077}, {""x"": 0.7755, ""cpv"": 0.072}, {""x"": 0.8356, ""cpv"": 0.065}, {""x"": 0.8756, ""cpv"": 0.062}, {""x"": 0.9357, ""cpv"": 0.059}, {""x"": 0.9749, ""cpv"": 0.06}, {""x"": 1.0, ""cpv"": 0.061}]",0
naca0006,500000,9,0.7392,0.0864,-0.0177,airfoil/naca0006_sdf_500000_0.0_9.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": -0.012}, {""x"": 0.9749, ""cpv"": -0.025}, {""x"": 0.9357, ""cpv"": -0.045}, {""x"": 0.8756, ""cpv"": -0.079}, {""x"": 0.8356, ""cpv"": -0.102}, {""x"": 0.7755, ""cpv"": -0.139}, {""x"": 0.7354, ""cpv"": -0.165}, {""x"": 0.6753, ""cpv"": -0.206}, {""x"": 0.6352, ""cpv"": -0.236}, {""x"": 0.5751, ""cpv"": -0.283}, {""x"": 0.5351, ""cpv"": -0.318}, {""x"": 0.4751, ""cpv"": -0.376}, {""x"": 0.4351, ""cpv"": -0.419}, {""x"": 0.3753, ""cpv"": -0.494}, {""x"": 0.3354, ""cpv"": -0.553}, {""x"": 0.2758, ""cpv"": -0.663}, {""x"": 0.2361, ""cpv"": -0.759}, {""x"": 0.1771, ""cpv"": -0.965}, {""x"": 0.138, ""cpv"": -1.15}, {""x"": 0.0807, ""cpv"": -1.523}, {""x"": 0.0448, ""cpv"": -1.938}, {""x"": 0.0113, ""cpv"": -3.258}, {""x"": 0.0041, ""cpv"": -3.751}, {""x"": 0.0008, ""cpv"": -3.195}, {""x"": 0.0008, ""cpv"": -3.195}, {""x"": 0.0041, ""cpv"": 0.611}, {""x"": 0.0113, ""cpv"": 0.999}, {""x"": 0.0448, ""cpv"": 0.718}, {""x"": 0.0807, ""cpv"": 0.524}, {""x"": 0.138, ""cpv"": 0.394}, {""x"": 0.1771, ""cpv"": 0.322}, {""x"": 0.2361, ""cpv"": 0.256}, {""x"": 0.2758, ""cpv"": 0.224}, {""x"": 0.3354, ""cpv"": 0.186}, {""x"": 0.3753, ""cpv"": 0.166}, {""x"": 0.4351, ""cpv"": 0.141}, {""x"": 0.4751, ""cpv"": 0.127}, {""x"": 0.5351, ""cpv"": 0.109}, {""x"": 0.5751, ""cpv"": 0.099}, {""x"": 0.6352, ""cpv"": 0.084}, {""x"": 0.6753, ""cpv"": 0.075}, {""x"": 0.7354, ""cpv"": 0.062}, {""x"": 0.7755, ""cpv"": 0.054}, {""x"": 0.8356, ""cpv"": 0.041}, {""x"": 0.8756, ""cpv"": 0.032}, {""x"": 0.9357, ""cpv"": 0.018}, {""x"": 0.9749, ""cpv"": 0.006}, {""x"": 1.0, ""cpv"": -0.012}]",0
naca0006,500000,10,0.7287,0.10795,-0.0303,airfoil/naca0006_sdf_500000_0.0_10.jpg,2021-11-16 13:54:43.665211 +00:00,2021-11-16 13:54:43.665211 +00:00,"[{""x"": 1.0, ""cpv"": -0.147}, {""x"": 0.9749, ""cpv"": -0.157}, {""x"": 0.9357, ""cpv"": -0.172}, {""x"": 0.8756, ""cpv"": -0.197}, {""x"": 0.8356, ""cpv"": -0.215}, {""x"": 0.7755, ""cpv"": -0.244}, {""x"": 0.7354, ""cpv"": -0.265}, {""x"": 0.6753, ""cpv"": -0.3}, {""x"": 0.6352, ""cpv"": -0.325}, {""x"": 0.5751, ""cpv"": -0.367}, {""x"": 0.5351, ""cpv"": -0.397}, {""x"": 0.4751, ""cpv"": -0.449}, {""x"": 0.4351, ""cpv"": -0.487}, {""x"": 0.3753, ""cpv"": -0.553}, {""x"": 0.3354, ""cpv"": -0.604}, {""x"": 0.2758, ""cpv"": -0.693}, {""x"": 0.2361, ""cpv"": -0.764}, {""x"": 0.1771, ""cpv"": -0.898}, {""x"": 0.138, ""cpv"": -1.015}, {""x"": 0.0807, ""cpv"": -1.271}, {""x"": 0.0448, ""cpv"": -1.571}, {""x"": 0.0113, ""cpv"": -2.638}, {""x"": 0.0041, ""cpv"": -2.91}, {""x"": 0.0008, ""cpv"": -2.51}, {""x"": 0.0008, ""cpv"": -2.51}, {""x"": 0.0041, ""cpv"": 0.71}, {""x"": 0.0113, ""cpv"": 0.994}, {""x"": 0.0448, ""cpv"": 0.705}, {""x"": 0.0807, ""cpv"": 0.514}, {""x"": 0.138, ""cpv"": 0.387}, {""x"": 0.1771, ""cpv"": 0.314}, {""x"": 0.2361, ""cpv"": 0.247}, {""x"": 0.2758, ""cpv"": 0.214}, {""x"": 0.3354, ""cpv"": 0.174}, {""x"": 0.3753, ""cpv"": 0.152}, {""x"": 0.4351, ""cpv"": 0.125}, {""x"": 0.4751, ""cpv"": 0.109}, {""x"": 0.5351, ""cpv"": 0.088}, {""x"": 0.5751, ""cpv"": 0.075}, {""x"": 0.6352, ""cpv"": 0.056}, {""x"": 0.6753, ""cpv"": 0.044}, {""x"": 0.7354, ""cpv"": 0.025}, {""x"": 0.7755, ""cpv"": 0.012}, {""x"": 0.8356, ""cpv"": -0.009}, {""x"": 0.8756, ""cpv"": -0.025}, {""x"": 0.9357, ""cpv"": -0.056}, {""x"": 0.9749, ""cpv"": -0.09}, {""x"": 1.0, ""cpv"": -0.147}]",0
